OrderNumber,Sales Channel,WarehouseCode,ProcuredDate,OrderDate,ShipDate,DeliveryDate,Order Quantity,Discount Applied,Unit Cost,Unit Price,Procurement_to_Order_Days,Order_to_Ship_Days,Ship_to_Delivery_Days,Total_Lead_Time,Profit_Margin,Total_Revenue,Price_Quantity_Interaction,Cost_Quantity_Interaction,Discount_Price_Interaction,Margin_Quantity_Interaction,LeadTime_Quantity_Interaction,Price_Cost_Ratio,Discount_Margin_Interaction,iso_forest_outlier,Discount Applied_transformed,Total_Revenue_transformed,Price_Quantity_Interaction_transformed,Cost_Quantity_Interaction_transformed,Discount_Price_Interaction_transformed,Margin_Quantity_Interaction_transformed,_SalesTeamID_x__CustomerID,_SalesTeamID_x__StoreID,_SalesTeamID_x__ProductID,_SalesTeamID_x_Order Quantity,_SalesTeamID_x_Discount Applied,_SalesTeamID_x_Unit Cost,_SalesTeamID_x_Unit Price,_SalesTeamID_x_Procurement_to_Order_Days,_SalesTeamID_x_Order_to_Ship_Days,_CustomerID_x__StoreID,_CustomerID_x__ProductID,_CustomerID_x_Order Quantity,_CustomerID_x_Discount Applied,_CustomerID_x_Unit Cost,_CustomerID_x_Unit Price,_CustomerID_x_Procurement_to_Order_Days,_CustomerID_x_Order_to_Ship_Days,_StoreID_x__ProductID,_StoreID_x_Order Quantity,_StoreID_x_Discount Applied,_StoreID_x_Unit Cost,_StoreID_x_Unit Price,_StoreID_x_Procurement_to_Order_Days,_StoreID_x_Order_to_Ship_Days,_ProductID_x_Order Quantity,_ProductID_x_Discount Applied,_ProductID_x_Unit Cost,_ProductID_x_Unit Price,_ProductID_x_Procurement_to_Order_Days,_ProductID_x_Order_to_Ship_Days,Order Quantity_x_Discount Applied,Order Quantity_x_Unit Cost,Order Quantity_x_Unit Price,Order Quantity_x_Procurement_to_Order_Days,Order Quantity_x_Order_to_Ship_Days,Discount Applied_x_Unit Cost,Discount Applied_x_Unit Price,Discount Applied_x_Procurement_to_Order_Days,Discount Applied_x_Order_to_Ship_Days,Unit Cost_x_Procurement_to_Order_Days,Unit Cost_x_Order_to_Ship_Days,Unit Price_x_Procurement_to_Order_Days,Unit Price_x_Order_to_Ship_Days,Procurement_to_Order_Days_x_Order_to_Ship_Days
SO - 0006227,Online,WARE-XYS1001,2019-12-01,2020-05-27,2020-06-18,2020-06-24,7,0.2,602.73,1159.1,167,22,6,189,0.5384666434390191,6490.959999999999,8113.699999999999,4219.110000000001,231.82,3.7692665040731335,1255.3999999999996,1.9230833042984545,0.10769332868780382,0.0,1.4194088442496877,0.07901651091783014,0.17609763074260984,0.015289039674909933,0.370775992126661,1.0195350141019321,120,300,585,105,3.0,9040.95,17386.5,2505,330,160,312,56,1.6,4821.84,9272.8,1336,176,780,140,4.0,12054.6,23182.0,3340,440,273,7.800000000000001,23506.47,45204.899999999994,6513,858,1.4000000000000001,4219.110000000001,8113.699999999999,1169,154,120.546,231.82,33.4,4.4,100655.91,13260.060000000001,193569.69999999998,25500.199999999997,3674
SO - 0006228,Distributor,WARE-XYS1001,2020-03-10,2020-05-27,2020-06-12,2020-06-17,7,0.075,3646.4449999999997,5406.9,78,16,5,99,0.18589799828329426,27557.032999999996,31054.5,19836.636,405.5175,1.3012859879830598,693.0,1.2820518900359634,0.013942349871247069,0.0,-0.3550422678826752,1.7104498980769889,1.7092952970448676,1.7226768514200759,0.9790973674832097,-0.16680439843776224,231,1134,945,147,1.575,76575.345,113544.9,1638,336,594,495,77,0.825,40110.895,59475.899999999994,858,176,2430,378,4.05,196908.02999999997,291972.6,4212,864,315,3.375,164090.025,243310.49999999997,3510,720,0.525,25525.114999999998,37848.299999999996,546,112,273.48337499999997,405.5175,5.85,1.2,284422.70999999996,58343.119999999995,421738.19999999995,86510.4,1248
SO - 0006229,Distributor,WARE-XYS1001,2020-03-10,2020-05-28,2020-06-09,2020-06-16,3,0.2,1161.78,2278.0,79,12,7,98,0.5686274509803922,5467.200000000001,6834.0,3485.34,455.6,1.7058823529411766,294.0,1.9607843137253214,0.11372549019607846,0.0,1.4194088442496877,-0.09029331463475937,0.003433666762448435,-0.16803223645914758,1.1109619791717285,0.11140697529772949,672,420,189,63,4.2,24397.38,47838.0,1659,252,640,288,96,6.4,37176.96,72896.0,2528,384,180,60,4.0,23235.6,45560.0,1580,240,27,1.8,10456.02,20502.0,711,108,0.6000000000000001,3485.34,6834.0,237,36,232.356,455.6,15.8,2.4000000000000004,91780.62,13941.36,179962.0,27336.0,948
SO - 0006230,Online,WARE-NMK1003,2019-12-01,2020-05-28,2020-06-17,2020-06-24,4,0.1,1770.54,2425.4,167,20,7,189,0.23287810498491995,8731.44,9701.6,7082.16,242.54000000000002,0.9315124199396798,824.0,1.3698645610942781,0.023287810498491997,0.0,0.2379668888183211,0.3829318448861216,0.3611808476107525,0.5409448713286561,0.4184517312589691,-0.47761077707037586,752,2928,592,64,1.6,28328.64,38806.4,2672,320,8601,1739,188,4.7,83215.38,113993.8,7849,940,6771,732,18.3,324008.82,443848.2,30561,3660,148,3.7,65509.979999999996,89739.8,6179,740,0.4,7082.16,9701.6,668,80,177.054,242.54000000000002,16.7,2.0,295680.18,35410.8,405041.8,48508.0,3340
SO - 0006231,Distributor,WARE-MKL1006,2020-03-10,2020-05-28,2020-06-09,2020-06-13,4,0.05,561.8,864.3,79,12,4,95,0.4615254538981844,3284.3399999999997,3457.2,2247.2,43.215,1.8461018155927376,380.0,1.5384478462083413,0.023076272694909222,0.0,-1.1667839207886594,-0.5658570805048713,-0.6356976596891436,-0.5688045363892277,-1.224339100049146,0.19643536019732424,1008,7203,525,84,1.05,11797.8,18150.3,1659,252,16464,1200,192,2.4000000000000004,26966.399999999998,41486.399999999994,3792,576,8575,1372,17.150000000000002,192697.4,296454.89999999997,27097,4116,100,1.25,14044.999999999998,21607.5,1975,300,0.2,2247.2,3457.2,316,48,28.09,43.215,3.95,0.6000000000000001,44382.2,6741.599999999999,68279.7,10371.599999999999,948
SO - 0006232,In-Store,WARE-NMK1003,2020-03-10,2020-05-28,2020-06-10,2020-06-13,6,0.1,1604.25,3912.8,79,13,3,95,1.1951192145862555,21129.120000000003,23476.800000000003,9625.5,391.28000000000003,6.800000000000002,570.0,2.3809588318433983,0.11951192145862555,0.0,0.2379668888183211,1.381157318232502,1.3611168146687442,0.8731838117180826,0.9389907658526621,1.731406340857918,44,1936,176,66,1.1,17646.75,43040.8,869,143,704,64,24,0.4,6417.0,15651.2,316,52,2816,1056,17.6,282348.0,688652.8,13904,2288,96,1.6,25668.0,62604.8,1264,208,0.6000000000000001,9625.5,23476.800000000003,474,78,160.425,391.28000000000003,7.9,1.3,126735.75,20855.25,309111.2,50866.4,1027
SO - 0006233,In-Store,WARE-MKL1006,2020-03-10,2020-05-28,2020-06-22,2020-06-27,7,0.075,728.42,1011.7,79,25,5,109,0.2847292770654295,6550.757500000001,7081.900000000001,5098.94,75.8775,1.9931049394580065,763.0,1.3888965157462194,0.02135469577990721,0.0,-0.3550422678826752,0.08819643641667721,0.03887562575582774,0.20255760731434114,-0.7271479105728866,0.28037453093782616,180,3500,360,70,0.75,7284.2,10117.0,790,250,6300,648,126,1.3499999999999999,13111.56,18210.600000000002,1422,450,12600,2450,26.25,254947.0,354095.0,27650,8750,252,2.6999999999999997,26223.12,36421.200000000004,2844,900,0.525,5098.94,7081.900000000001,553,175,54.631499999999996,75.8775,5.925,1.875,57545.18,18210.5,79924.3,25292.5,1975
SO - 0006234,In-Store,WARE-XYS1001,2020-03-10,2020-05-28,2020-06-12,2020-06-14,7,0.075,1269.25,1983.2,79,15,2,96,0.4453102225723853,12841.220000000001,13882.4,8884.75,148.74,3.1171715580066968,672.0,1.5624975379159691,0.0333982666929289,0.0,-0.3550422678826752,0.8009761982542376,0.7491192106081027,0.7849206241093768,-0.08363910005866429,0.7933744064120043,45,180,54,63,0.6749999999999999,11423.25,17848.8,711,135,100,30,35,0.375,6346.25,9916.0,395,75,120,140,1.5,25385.0,39664.0,1580,300,42,0.44999999999999996,7615.5,11899.2,474,90,0.525,8884.75,13882.4,553,105,95.19375,148.74,5.925,1.125,100270.75,19038.75,156672.80000000002,29748.0,1185
SO - 0006235,Distributor,WARE-NMK1003,2020-03-10,2020-05-28,2020-06-06,2020-06-16,7,0.075,3103.44,3879.3,79,9,10,98,0.1562500000000001,25118.467500000002,27155.100000000002,19836.636,290.9475,1.0937500000000009,686.0,1.2499999999999598,0.011718750000000009,0.0,-0.3550422678826752,1.5939524818748916,1.540275150254038,1.7226768514200759,0.613013986748122,-0.333201561366939,880,3674,704,154,1.65,68275.68000000001,85344.6,1738,198,6680,1280,280,3.0,124137.6,155172.0,3160,360,5344,1169,12.525,518274.48,647843.1,13193,1503,224,2.4,99310.08,124137.6,2528,288,0.525,21724.08,27155.100000000002,553,63,232.75799999999998,290.9475,5.925,0.6749999999999999,245171.76,27930.96,306464.7,34913.700000000004,711
SO - 0006236,Distributor,WARE-MKL1006,2020-03-10,2020-05-28,2020-06-03,2020-06-04,1,0.05,2745.59,5793.489999999999,79,6,1,86,1.1951283014260554,6065.845,6385.1,2745.59,319.25500000000005,1.2093047396005958,118.0,2.3255839364215953,0.06046523698002979,0.6999999999998181,-1.1667839207886594,0.011633012961850318,-0.06357087608155067,-0.3893236100670519,0.7139296842969005,-0.23824917980670526,902,7546,770,22,1.1,60402.98,127456.77999999997,1738,132,14063,1435,41,2.0500000000000003,112569.19,237533.08999999997,3239,246,12005,343,17.150000000000002,941737.37,1987167.0699999996,27097,2058,35,1.75,96095.65000000001,202772.14999999997,2765,210,0.05,2745.59,5793.489999999999,79,6,137.2795,289.67449999999997,3.95,0.30000000000000004,216901.61000000002,16473.54,457685.7099999999,34760.939999999995,474
SO - 0006237,In-Store,WARE-PUJ1005,2019-12-01,2020-05-28,2020-06-01,2020-06-02,8,0.3,1905.48,2646.5,167,4,1,184,0.0,12703.199999999999,21172.0,15243.84,840.18,0.0,1255.3999999999996,1.388888888888816,0.0,0.6999999999998181,1.799423038740718,0.7889022168409661,1.2365157540715745,1.40204277088831,1.834652744286364,-1.74389422188882,64,616,30,16,0.6,3810.96,5293.0,334,8,9856,480,256,9.6,60975.36,84688.0,5344,128,4620,2464,92.39999999999999,586887.84,815122.0,51436,1232,120,4.5,28582.2,39697.5,2505,60,2.4,15243.84,21172.0,1336,32,571.644,793.9499999999999,50.1,1.2,318215.16,7621.92,441965.5,10586.0,668
SO - 0006238,In-Store,WARE-XYS1001,2020-03-10,2020-05-29,2020-06-25,2020-06-28,7,0.075,1286.07,2338.3,80,27,3,110,0.681811643223153,15140.492500000002,16368.100000000002,9002.49,175.3725,4.7726815025620715,770.0,1.8181747494302942,0.051135873241736476,0.0,-0.3550422678826752,0.98767312840523,0.9352966411158399,0.7993545401174406,0.08217387589410065,1.3038701777181008,12,80,92,28,0.3,5144.28,9353.2,320,108,60,69,21,0.22499999999999998,3858.21,7014.900000000001,240,81,460,140,1.5,25721.399999999998,46766.0,1600,540,161,1.7249999999999999,29579.609999999997,53780.9,1840,621,0.525,9002.49,16368.100000000002,560,189,96.45524999999999,175.3725,6.0,2.025,102885.59999999999,34723.89,187064.0,63134.100000000006,2160
SO - 0006239,In-Store,WARE-MKL1006,2020-03-10,2020-05-29,2020-05-31,2020-06-04,8,0.1,1411.22,2391.9,80,3,4,86,0.525424809739091,17221.68,19135.2,11289.76,239.19000000000003,4.203398477912728,688.0,1.6949164552655365,0.0525424809739091,0.0,0.2379668888183211,1.137200994598066,1.116590737446117,1.0523126494052948,0.4037556089328132,1.1505599663979171,92,686,74,16,0.2,2822.44,4783.8,160,6,15778,1702,368,4.6000000000000005,64916.12,110027.40000000001,3680,138,12691,2744,34.300000000000004,484048.46,820421.7000000001,27440,1029,296,3.7,52215.14,88500.3,2960,111,0.8,11289.76,19135.2,640,24,141.122,239.19000000000003,8.0,0.30000000000000004,112897.6,4233.66,191352.0,7175.700000000001,240
SO - 0006240,Online,WARE-NBV1002,2020-03-10,2020-05-29,2020-06-15,2020-06-17,2,0.1,956.76,2278.0,80,17,2,99,1.1428571428571432,4100.400000000001,4556.0,1913.52,227.8,2.2857142857142865,198.0,2.380952380952132,0.11428571428571432,0.0,0.2379668888183211,-0.36362252837652453,-0.385497209426349,-0.7087838891652314,0.3523964698533386,0.4337067239499015,816,1394,136,34,1.7000000000000002,16264.92,38726.0,1360,289,3936,384,96,4.800000000000001,45924.479999999996,109344.0,3840,816,656,164,8.200000000000001,78454.31999999999,186796.0,6560,1394,16,0.8,7654.08,18224.0,640,136,0.2,1913.52,4556.0,160,34,95.676,227.8,8.0,1.7000000000000002,76540.8,16264.92,182240.0,38726.0,1360
SO - 0006241,In-Store,WARE-XYS1001,2019-12-01,2020-05-29,2020-06-04,2020-06-11,5,0.05,628.53,1065.3,167,6,7,189,0.6101618061190395,5060.175,5326.5,3142.6499999999996,53.265,3.0508090305951976,965.0,1.6949071643355615,0.030508090305951974,0.0,-1.1667839207886594,-0.16506732614882536,-0.23869974791059245,-0.26505860170076523,-1.0439750436681563,0.7679838736772163,484,220,55,55,0.55,6913.83,11718.3,1837,66,880,220,220,2.2,27655.32,46873.2,7348,264,100,100,1.0,12570.599999999999,21306.0,3340,120,25,0.25,3142.6499999999996,5326.5,835,30,0.25,3142.6499999999996,5326.5,835,30,31.4265,53.265,8.35,0.30000000000000004,104964.51,3771.18,177905.1,6391.799999999999,1002
SO - 0006242,Online,WARE-NMK1003,2020-03-10,2020-05-29,2020-06-05,2020-06-13,8,0.1,2738.96,3912.8,80,7,8,95,0.28571428571428586,27557.032999999996,31054.5,19836.636,391.28000000000003,2.285714285714287,760.0,1.4285714285713764,0.028571428571428588,0.0,0.2379668888183211,1.7104498980769889,1.7092952970448676,1.7226768514200759,0.9389907658526621,0.4337067239499015,288,3248,144,128,1.6,43823.36,62604.8,1280,112,3654,162,144,1.8,49301.28,70430.40000000001,1440,126,1827,1624,20.3,556008.88,794298.4,16240,1421,72,0.9,24650.64,35215.200000000004,720,63,0.8,21911.68,31302.4,640,56,273.896,391.28000000000003,8.0,0.7000000000000001,219116.8,19172.72,313024.0,27389.600000000002,560
SO - 0006243,Online,WARE-NMK1003,2020-03-10,2020-05-29,2020-06-18,2020-06-21,6,0.075,1065.3,2010.0,80,20,3,103,0.7452830188679246,11155.5,12060.0,6391.799999999999,150.75,4.471698113207547,618.0,1.8867924528300115,0.05589622641509434,0.0,-0.3550422678826752,0.6453977158239055,0.5940183147391235,0.4334235537410819,-0.0702510375160491,1.225182459693697,624,1690,403,78,0.975,13848.9,26130.0,1040,260,6240,1488,288,3.5999999999999996,51134.399999999994,96480.0,3840,960,4030,780,9.75,138489.0,261300.0,10400,2600,186,2.3249999999999997,33024.299999999996,62310.0,2480,620,0.44999999999999996,6391.799999999999,12060.0,480,120,79.8975,150.75,6.0,1.5,85224.0,21306.0,160800.0,40200.0,1600
SO - 0006244,Online,WARE-NBV1002,2020-03-10,2020-05-29,2020-06-16,2020-06-21,1,0.05,1647.93,3832.4,80,18,5,103,1.1951283014260554,3640.7799999999997,3832.4,1647.93,191.62,1.2093050068874283,118.0,2.3255842177760995,0.06046525034437142,0.0,-1.1667839207886594,-0.47287628440896373,-0.5436254387261583,-0.8357620507737034,0.17275409344049886,-0.23824896707218082,697,1411,561,17,0.8500000000000001,28014.81,65150.8,1360,306,3403,1353,41,2.0500000000000003,67565.13,157128.4,3280,738,2739,83,4.15,136778.19,318089.2,6640,1494,33,1.6500000000000001,54381.69,126469.2,2640,594,0.05,1647.93,3832.4,80,18,82.3965,191.62,4.0,0.9,131834.4,29662.74,306592.0,68983.2,1440
SO - 0006245,In-Store,WARE-NMK1003,2019-12-01,2020-05-29,2020-06-17,2020-06-25,4,0.05,718.78,998.3,167,19,8,189,0.3194371017557527,3793.5399999999995,3993.2,2875.12,49.915,1.2777484070230107,828.0,1.3888811597427044,0.015971855087787635,0.0,-1.1667839207886594,-0.43534489767675827,-0.506455775261177,-0.3472101265805768,-1.1005524126796826,-0.18475841132642334,144,1360,56,32,0.4,5750.24,7986.4,1336,152,3060,126,72,0.9,12938.039999999999,17969.399999999998,3006,342,1190,680,8.5,122192.59999999999,169711.0,28390,3230,28,0.35000000000000003,5031.46,6988.099999999999,1169,133,0.2,2875.12,3993.2,668,76,35.939,49.915,8.35,0.9500000000000001,120036.26,13656.82,166716.1,18967.7,3173
SO - 0006246,Online,WARE-XYS1001,2020-03-10,2020-05-29,2020-06-14,2020-06-24,6,0.15,510.94,1246.2,80,16,10,106,1.0731788468313304,6355.620000000001,7477.200000000001,3065.64,186.93,6.439073080987982,636.0,2.3809588318433983,0.12500000000000003,0.0,0.9975260600959536,0.05797536582302873,0.09330529994265048,-0.2880827293568375,0.14732250533653718,1.6657387299249726,80,1040,220,120,3.0,10218.8,24924.0,1600,320,208,44,24,0.6,2043.76,4984.8,320,64,572,312,7.8,26568.88,64802.4,4160,832,66,1.65,5620.34,13708.2,880,176,0.8999999999999999,3065.64,7477.200000000001,480,96,76.64099999999999,186.93,12.0,2.4,40875.2,8175.04,99696.0,19939.2,1280
SO - 0006247,Wholesale,WARE-XYS1001,2020-03-10,2020-05-29,2020-06-08,2020-06-10,4,0.1,1323.25,1675.0,80,10,2,92,0.13924050632911392,6030.0,6700.0,5293.0,167.5,0.5569620253164557,368.0,1.265822784810031,0.013924050632911392,0.0,0.2379668888183211,0.005772481783823201,-0.016173220923090984,0.2401524529978541,0.03560231216679359,-0.8747533531750512,810,1323,270,108,2.7,35727.75,45225.0,2160,270,1470,300,120,3.0,39697.5,50250.0,2400,300,490,196,4.9,64839.25,82075.0,3920,490,40,1.0,13232.5,16750.0,800,100,0.4,5293.0,6700.0,320,40,132.32500000000002,167.5,8.0,1.0,105860.0,13232.5,134000.0,16750.0,800
SO - 0006248,Online,WARE-NMK1003,2019-12-01,2020-05-30,2020-06-09,2020-06-19,6,0.1,1175.45,1728.6,167,10,10,189,0.3235271598111361,9334.439999999999,10371.599999999999,7052.700000000001,172.86,1.9411629588668167,1206.0,1.4705857331233594,0.03235271598111361,0.0,0.2379668888183211,0.4534337886881924,0.43174790662615437,0.5365409831110554,0.06751361986592168,0.2512881525806931,864,3384,216,108,1.8,21158.100000000002,31114.8,3006,180,9024,576,288,4.800000000000001,56421.600000000006,82972.79999999999,8016,480,2256,1128,18.8,220984.6,324976.8,31396,1880,72,1.2000000000000002,14105.400000000001,20743.199999999997,2004,120,0.6000000000000001,7052.700000000001,10371.599999999999,1002,60,117.54500000000002,172.86,16.7,1.0,196300.15,11754.5,288676.2,17286.0,1670
SO - 0006249,Online,WARE-XYS1001,2020-03-10,2020-05-30,2020-06-16,2020-06-21,6,0.075,1071.73,1728.6,81,17,5,103,0.4919382680339264,9593.73,10371.599999999999,6430.38,129.64499999999998,2.9516296082035582,618.0,1.6129062357122022,0.03689537010254448,0.0,-0.3550422678826752,0.4825829526768285,0.43174790662615437,0.4396843341769482,-0.2194188125464076,0.7290982702703853,285,380,152,114,1.425,20362.87,32843.4,1539,323,300,120,90,1.125,16075.95,25929.0,1215,255,160,120,1.5,21434.6,34572.0,1620,340,48,0.6,8573.84,13828.8,648,136,0.44999999999999996,6430.38,10371.599999999999,486,102,80.37975,129.64499999999998,6.075,1.275,86810.13,18219.41,140016.6,29386.199999999997,1377
SO - 0006250,In-Store,WARE-NMK1003,2020-03-10,2020-05-30,2020-06-02,2020-06-07,8,0.05,1299.06,1882.7,81,3,5,89,0.37681477375948774,14308.52,15061.6,10392.48,94.135,3.014518190075902,712.0,1.4492787092204018,0.01884073868797439,0.0,-1.1667839207886594,0.923044995079314,0.8406367602691037,0.9587346800139016,-0.5268909994490344,0.7538881985626283,85,930,130,40,0.25,6495.299999999999,9413.5,405,15,3162,442,136,0.8500000000000001,22084.02,32005.9,1377,51,4836,1488,9.3,241625.16,350182.2,15066,558,208,1.3,33775.56,48950.200000000004,2106,78,0.4,10392.48,15061.6,648,24,64.953,94.135,4.05,0.15000000000000002,105223.86,3897.18,152498.7,5648.1,243
SO - 0006251,Wholesale,WARE-NBV1002,2020-03-10,2020-05-30,2020-06-21,2020-06-26,6,0.075,512.15,984.9,81,22,5,108,0.7788392072634972,5466.195,5909.4,3072.8999999999996,73.86749999999999,4.673035243580983,648.0,1.923069413257459,0.05841294054476229,0.0,-0.3550422678826752,-0.09047212028917044,-0.13901231648900542,-0.2858914949603977,-0.7517001555819635,1.278371656700297,1188,1971,567,162,2.025,13828.05,26592.3,2187,594,3212,924,264,3.3,22534.6,43335.6,3564,968,1533,438,5.475,37386.95,71897.7,5913,1606,126,1.575,10755.15,20682.899999999998,1701,462,0.44999999999999996,3072.8999999999996,5909.4,486,132,38.411249999999995,73.86749999999999,6.075,1.65,41484.15,11267.3,79776.9,21667.8,1782
SO - 0006252,Online,WARE-XYS1001,2020-03-10,2020-05-30,2020-06-05,2020-06-12,6,0.05,1061.28,1326.6,81,6,7,94,0.1874999999999998,7561.619999999999,7959.599999999999,6367.68,66.33,1.124999999999999,564.0,1.249999999999882,0.009374999999999991,0.0,-1.1667839207886594,0.2336595765036054,0.156564418510285,0.4294931561078399,-0.8492818585535497,-0.30691782913880516,224,528,288,96,0.8,16980.48,21225.6,1296,96,462,252,84,0.7000000000000001,14857.92,18572.399999999998,1134,84,594,198,1.6500000000000001,35022.24,43777.799999999996,2673,198,108,0.9,19103.04,23878.8,1458,108,0.30000000000000004,6367.68,7959.599999999999,486,36,53.064,66.33,4.05,0.30000000000000004,85963.68,6367.68,107454.59999999999,7959.599999999999,486
SO - 0006253,Wholesale,WARE-NBV1002,2020-03-10,2020-05-30,2020-06-19,2020-06-23,5,0.075,2439.94,3999.9,81,20,4,105,0.516392821134946,18499.537500000002,19999.5,12199.7,299.9925,2.58196410567473,525.0,1.6393435904160905,0.03872946158512095,0.0,-0.3550422678826752,1.2216692335506427,1.1687220336872222,1.1410160871642918,0.6461652376224832,0.5731919105368705,297,2052,864,135,2.025,65878.38,107997.3,2187,540,836,352,55,0.825,26839.34,43998.9,891,220,2432,380,5.7,185435.44,303992.4,6156,1520,160,2.4,78078.08,127996.8,2592,640,0.375,12199.7,19999.5,405,100,182.9955,299.9925,6.075,1.5,197635.14,48798.8,323991.9,79998.0,1620
SO - 0006254,In-Store,WARE-NMK1003,2020-03-10,2020-05-30,2020-06-08,2020-06-09,6,0.15,1189.52,1802.3,81,9,1,91,0.2878766225031945,9191.73,10813.8,7137.12,270.34499999999997,1.727259735019167,546.0,1.5151489676506897,0.04318149337547918,0.0,0.9975260600959536,0.43710026384057327,0.4762645031664455,0.5491195876527637,0.5339786941533604,0.12470527234763258,189,1350,261,54,1.3499999999999999,10705.68,16220.699999999999,729,81,3150,609,126,3.15,24979.92,37848.299999999996,1701,189,4350,900,22.5,178428.0,270345.0,12150,1350,174,4.35,34496.08,52266.7,2349,261,0.8999999999999999,7137.12,10813.8,486,54,178.428,270.34499999999997,12.15,1.3499999999999999,96351.12,10705.68,145986.3,16220.699999999999,729
SO - 0006255,Distributor,WARE-NMK1003,2019-12-01,2020-05-30,2020-06-19,2020-06-24,7,0.05,527.63,1172.5,167,20,5,189,1.1110911055095427,7797.125,8207.5,3693.41,58.625,6.800000000000002,1255.3999999999996,2.222201163693834,0.05555455527547714,0.0,-1.1667839207886594,0.26519271795620186,0.18783630894450337,-0.1129781890405461,-0.9595661947708573,1.731406340857918,572,2662,704,154,1.1,11607.86,25795.0,3674,440,3146,832,182,1.3,13718.38,30485.0,4342,520,3872,847,6.050000000000001,63843.229999999996,141872.5,20207,2420,224,1.6,16884.16,37520.0,5344,640,0.35000000000000003,3693.41,8207.5,1169,140,26.381500000000003,58.625,8.35,1.0,88114.21,10552.6,195807.5,23450.0,3340
SO - 0006256,Distributor,WARE-NMK1003,2020-03-10,2020-05-30,2020-06-19,2020-06-25,8,0.075,2622.25,3973.1,81,20,6,107,0.40151301363333025,27557.032999999996,31054.5,19836.636,297.98249999999996,3.212104109066642,856.0,1.5151492039278667,0.030113476022499766,0.0,-0.3550422678826752,1.7104498980769889,1.7092952970448676,1.7226768514200759,0.6388750918224896,0.8288599121345075,1200,4075,725,200,1.875,65556.25,99327.5,2025,500,7824,1392,384,3.5999999999999996,125868.0,190708.8,3888,960,4727,1304,12.225,427426.75,647615.2999999999,13203,3260,232,2.175,76045.25,115219.9,2349,580,0.6,20978.0,31784.8,648,160,196.66875,297.98249999999996,6.075,1.5,212402.25,52445.0,321821.1,79462.0,1620
SO - 0006257,Online,WARE-XYS1001,2020-03-10,2020-05-30,2020-06-26,2020-06-29,4,0.15,900.88,1112.2,81,27,3,111,0.04938504573306102,3781.48,4448.8,3603.52,166.83,0.19754018293224407,444.0,1.2345706420387583,0.007407756859959152,0.0,0.9975260600959536,-0.43826148370043616,-0.40753626894752976,-0.13643344698479204,0.03155056611954411,-1.3810547968451636,299,728,260,52,1.95,11711.44,14458.6,1053,351,1288,460,92,3.4499999999999997,20720.24,25580.600000000002,1863,621,1120,224,8.4,50449.28,62283.200000000004,4536,1512,80,3.0,18017.6,22244.0,1620,540,0.6,3603.52,4448.8,324,108,135.132,166.83,12.15,4.05,72971.28,24323.76,90088.2,30029.4,2187
SO - 0006258,Distributor,WARE-PUJ1005,2020-03-10,2020-05-30,2020-06-24,2020-06-30,6,0.15,1657.45,3946.3,81,25,6,112,1.0238046396573048,20126.13,23677.800000000003,9944.7,591.945,6.142827837943829,672.0,2.3809466348908033,0.12500000000000003,0.0,0.9975260600959536,1.322395209250202,1.3714919900826876,0.9094620286352952,1.4141444217714607,1.608934590087478,60,5880,280,120,3.0,33149.0,78926.0,1620,500,882,42,18,0.44999999999999996,4972.35,11838.900000000001,243,75,4116,1764,44.1,487290.3,1160212.2,23814,7350,84,2.1,23204.3,55248.200000000004,1134,350,0.8999999999999999,9944.7,23677.800000000003,486,150,248.6175,591.945,12.15,3.75,134253.45,41436.25,319650.3,98657.5,2025
SO - 0006259,Distributor,WARE-PUJ1005,2020-03-10,2020-05-31,2020-06-28,2020-07-03,2,0.05,709.26,1058.6,82,27,5,115,0.4179144460423538,2011.3399999999997,2117.2,1418.52,52.93,0.8358288920847076,230.0,1.4925415221496356,0.02089572230211769,0.0,-1.1667839207886594,-0.9875219768736263,-1.0530125192387019,-0.9601741480373436,-1.0494917554607843,-0.5697369492409035,1200,6650,150,50,1.25,17731.5,26464.999999999996,2050,675,12768,288,96,2.4000000000000004,34044.479999999996,50812.799999999996,3936,1296,1596,532,13.3,188663.16,281587.6,21812,7182,12,0.30000000000000004,4255.5599999999995,6351.599999999999,492,162,0.1,1418.52,2117.2,164,54,35.463,52.93,4.1000000000000005,1.35,58159.32,19150.02,86805.2,28582.199999999997,2214
SO - 0006260,Distributor,WARE-PUJ1005,2019-12-01,2020-05-31,2020-06-11,2020-06-17,7,0.1,193.36,261.3,167,11,6,189,0.21622879602813405,1646.19,1829.1000000000001,1353.52,26.130000000000003,1.5136015721969382,1255.3999999999996,1.35136532891945,0.021622879602813408,0.0,0.2379668888183211,-1.1502866281205866,-1.1710726924069375,-0.9985013793705576,-1.6374461415817467,-0.01413944522640545,69,6647,943,161,2.3000000000000003,4447.280000000001,6009.900000000001,3841,253,867,123,21,0.30000000000000004,580.08,783.9000000000001,501,33,11849,2023,28.900000000000002,55881.04,75515.7,48263,3179,287,4.1000000000000005,7927.76,10713.300000000001,6847,451,0.7000000000000001,1353.52,1829.1000000000001,1169,77,19.336000000000002,26.130000000000003,16.7,1.1,32291.120000000003,2126.96,43637.1,2874.3,1837
